s2id,iso3,label,sublabel,lat,lon,PSMA Use,Use
103c0a8f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.382930329,3.452479402,YES,Outer anchorage 
103c75d3,NGA,LAGOS,OUTER ANCHORAGE EAST,6.357456388,3.346416175,YES,Outer anchorage 
103c7529,NGA,LAGOS,OUTER ANCHORAGE EAST,6.3560272,3.411494924,YES,Outer anchorage 
103c7527,NGA,LAGOS,OUTER ANCHORAGE EAST,6.355986211,3.406780286,YES,Outer anchorage 
103c74fd,NGA,LAGOS,OUTER ANCHORAGE EAST,6.351692235,3.38672555,YES,Outer anchorage 
103c75d7,NGA,LAGOS,OUTER ANCHORAGE EAST,6.362337885,3.341193097,YES,Outer anchorage 
103c75cd,NGA,LAGOS,OUTER ANCHORAGE EAST,6.357212662,3.351443196,YES,Outer anchorage 
103c744d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.351285742,3.366739434,YES,Outer anchorage 
103c74fb,NGA,LAGOS,OUTER ANCHORAGE EAST,6.346179141,3.386399045,YES,Outer anchorage 
103c7665,NGA,LAGOS,OUTER ANCHORAGE EAST,6.36231692,3.32672486,YES,Outer anchorage 
103c7457,NGA,LAGOS,OUTER ANCHORAGE EAST,6.346364384,3.376451824,YES,Outer anchorage 
103c74e1,NGA,LAGOS,OUTER ANCHORAGE EAST,6.351648778,3.396796917,YES,Outer anchorage 
103c744f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.346399365,3.366807136,YES,Outer anchorage 
103c7455,NGA,LAGOS,OUTER ANCHORAGE EAST,6.35157243,3.376336972,YES,Outer anchorage 
103c7663,NGA,LAGOS,OUTER ANCHORAGE EAST,6.356742089,3.326590037,YES,Outer anchorage 
103c74dd,NGA,LAGOS,OUTER ANCHORAGE EAST,6.345948694,3.402027075,YES,Outer anchorage 
103c767f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.356982924,3.336339924,YES,Outer anchorage 
103c7679,NGA,LAGOS,OUTER ANCHORAGE EAST,6.362674334,3.336691776,YES,Outer anchorage 
103c7453,NGA,LAGOS,OUTER ANCHORAGE EAST,6.351551601,3.371918911,YES,Outer anchorage 
103c75d1,NGA,LAGOS,OUTER ANCHORAGE EAST,6.362178821,3.346619191,YES,Outer anchorage 
103c75d5,NGA,LAGOS,OUTER ANCHORAGE EAST,6.357344379,3.341338456,YES,Outer anchorage 
103c765f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.357679243,3.316504026,YES,Outer anchorage 
103c74df,NGA,LAGOS,OUTER ANCHORAGE EAST,6.351117016,3.401825027,YES,Outer anchorage 
103c767d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.357118143,3.331658884,YES,Outer anchorage 
103c7525,NGA,LAGOS,OUTER ANCHORAGE EAST,6.361537452,3.406466572,YES,Outer anchorage 
103c74ff,NGA,LAGOS,OUTER ANCHORAGE EAST,6.351654629,3.382209123,YES,Outer anchorage 
103c75cf,NGA,LAGOS,OUTER ANCHORAGE EAST,6.362693163,3.350803618,YES,Outer anchorage 
103c74f9,NGA,LAGOS,OUTER ANCHORAGE EAST,6.346060849,3.382076784,YES,Outer anchorage 
103c7661,NGA,LAGOS,OUTER ANCHORAGE EAST,6.357213276,3.321672697,YES,Outer anchorage 
103c74e7,NGA,LAGOS,OUTER ANCHORAGE EAST,6.345824883,3.396873945,YES,Outer anchorage 
103c767b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.362627962,3.331682147,YES,Outer anchorage 
103c73f5,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309294538,3.356305827,YES,Outer anchorage 
103c0b5d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.318720007,3.437074385,YES,Outer anchorage 
103c7389,NGA,LAGOS,OUTER ANCHORAGE EAST,6.30941989,3.366527774,YES,Outer anchorage 
103c749d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314155587,3.391811887,YES,Outer anchorage 
103c714b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309423662,3.321418659,YES,Outer anchorage 
103c73f7,NGA,LAGOS,OUTER ANCHORAGE EAST,6.30914472,3.351386097,YES,Outer anchorage 
103c7401,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314445858,3.341406358,YES,Outer anchorage 
103c0b75,NGA,LAGOS,OUTER ANCHORAGE EAST,6.329883637,3.457367969,YES,Outer anchorage 
103c76cf,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319613333,3.311629818,YES,Outer anchorage 
103c7359,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309133177,3.407197146,YES,Outer anchorage 
103c0cab,NGA,LAGOS,OUTER ANCHORAGE EAST,6.308928237,3.421861311,YES,Outer anchorage 
103c735f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.308615558,3.401910386,YES,Outer anchorage 
103c737d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309203108,3.387187583,YES,Outer anchorage 
103c74ab,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314244275,3.41705321,YES,Outer anchorage 
103c0b55,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314337377,3.421357826,YES,Outer anchorage 
103c797f,NGA,LAGOS,OUTER ANCHORAGE WEST,6.315227749,3.215619204,YES,Outer anchorage 
103c7355,NGA,LAGOS,OUTER ANCHORAGE EAST,6.308956862,3.416683945,YES,Outer anchorage 
103c7153,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309335376,3.331541072,YES,Outer anchorage 
103c714d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.30947612,3.326589414,YES,Outer anchorage 
103c0b43,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324624655,3.436964236,YES,Outer anchorage 
103c76b5,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314583541,3.321246781,YES,Outer anchorage 
103c0b65,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319613965,3.447571294,YES,Outer anchorage 
103c747f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314214358,3.376735564,YES,Outer anchorage 
103c7481,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314403254,3.381989116,YES,Outer anchorage 
103c7361,NGA,LAGOS,OUTER ANCHORAGE EAST,6.30906885,3.396652486,YES,Outer anchorage 
103c7475,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314314588,3.361553992,YES,Outer anchorage 
103c7363,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309686348,3.391876913,YES,Outer anchorage 
103c740b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314350031,3.356204721,YES,Outer anchorage 
103c7135,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309561531,3.31622397,YES,Outer anchorage 
103c0b99,NGA,LAGOS,OUTER ANCHORAGE EAST,6.329808368,3.467163891,YES,Outer anchorage 
103c7965,NGA,LAGOS,OUTER ANCHORAGE WEST,6.321034913,3.205728141,YES,Outer anchorage 
103c7155,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309285191,3.336331554,YES,Outer anchorage 
103c73f9,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309417908,3.346716321,YES,Outer anchorage 
103c76ad,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314295729,3.331276966,YES,Outer anchorage 
103c738b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309249351,3.361142746,YES,Outer anchorage 
103c0b6d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.330229065,3.447295345,YES,Outer anchorage 
103c7979,NGA,LAGOS,OUTER ANCHORAGE WEST,6.321132343,3.215488812,YES,Outer anchorage 
103c76b3,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31427573,3.326431804,YES,Outer anchorage 
103c7989,NGA,LAGOS,OUTER ANCHORAGE WEST,6.315020097,3.230788597,YES,Outer anchorage 
103c7479,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314287948,3.37182228,YES,Outer anchorage 
103c73ff,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309363006,3.341548212,YES,Outer anchorage 
103c7483,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314512273,3.386716842,YES,Outer anchorage 
103c7387,NGA,LAGOS,OUTER ANCHORAGE EAST,6.308890998,3.371516423,YES,Outer anchorage 
103c795f,NGA,LAGOS,OUTER ANCHORAGE WEST,6.315355422,3.195608831,YES,Outer anchorage 
103c76cb,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314604608,3.316208098,YES,Outer anchorage 
103c74a9,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314841427,3.411551788,YES,Outer anchorage 
103c7983,NGA,LAGOS,OUTER ANCHORAGE WEST,6.320730628,3.220879901,YES,Outer anchorage 
103c0b71,NGA,LAGOS,OUTER ANCHORAGE EAST,6.325096446,3.452783995,YES,Outer anchorage 
103c0b6f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.32478919,3.447384518,YES,Outer anchorage 
103c0b73,NGA,LAGOS,OUTER ANCHORAGE EAST,6.329802791,3.452505176,YES,Outer anchorage 
103c749f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31433721,3.396527839,YES,Outer anchorage 
103c7987,NGA,LAGOS,OUTER ANCHORAGE WEST,6.316021275,3.225919925,YES,Outer anchorage 
103c0b77,NGA,LAGOS,OUTER ANCHORAGE EAST,6.325060254,3.457577601,YES,Outer anchorage 
103c7477,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31443668,3.366259996,YES,Outer anchorage 
103c7381,NGA,LAGOS,OUTER ANCHORAGE EAST,6.308898482,3.376809723,YES,Outer anchorage 
103c7981,NGA,LAGOS,OUTER ANCHORAGE WEST,6.315345559,3.220397106,YES,Outer anchorage 
103c0b69,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324946023,3.442440856,YES,Outer anchorage 
103c737f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.308884448,3.381840559,YES,Outer anchorage 
103c7985,NGA,LAGOS,OUTER ANCHORAGE WEST,6.32015187,3.225156074,YES,Outer anchorage 
103c76ab,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314819159,3.336450978,YES,Outer anchorage 
103c0b67,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319119926,3.442364817,YES,Outer anchorage 
103c7961,NGA,LAGOS,OUTER ANCHORAGE WEST,6.31567131,3.201331887,YES,Outer anchorage 
103c7357,NGA,LAGOS,OUTER ANCHORAGE EAST,6.309264331,3.411519373,YES,Outer anchorage 
103c74a1,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314209948,3.401986867,YES,Outer anchorage 
103c7407,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314366649,3.346326476,YES,Outer anchorage 
103c0b59,NGA,LAGOS,OUTER ANCHORAGE EAST,6.313871457,3.431709701,YES,Outer anchorage 
103c74a7,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314513424,3.406935237,YES,Outer anchorage 
103c0b57,NGA,LAGOS,OUTER ANCHORAGE EAST,6.314031674,3.427345943,YES,Outer anchorage 
103c7471,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319969918,3.366801463,YES,Outer anchorage 
103c74af,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31955078,3.412301071,YES,Outer anchorage 
103c0ba7,NGA,LAGOS,OUTER ANCHORAGE EAST,6.339921061,3.462658847,YES,Outer anchorage 
103c0b0b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.335083994,3.457535997,YES,Outer anchorage 
103c0b45,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324885933,3.43223183,YES,Outer anchorage 
103c0b09,NGA,LAGOS,OUTER ANCHORAGE EAST,6.340931298,3.457393061,YES,Outer anchorage 
103c76c9,NGA,LAGOS,OUTER ANCHORAGE EAST,6.318953268,3.31598136,YES,Outer anchorage 
103c0b41,NGA,LAGOS,OUTER ANCHORAGE EAST,6.329661015,3.437364737,YES,Outer anchorage 
103c74a5,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31926354,3.40659933,YES,Outer anchorage 
103c0b5b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319410746,3.431756482,YES,Outer anchorage 
103c76af,NGA,LAGOS,OUTER ANCHORAGE EAST,6.320084597,3.331909606,YES,Outer anchorage 
103c76b7,NGA,LAGOS,OUTER ANCHORAGE EAST,6.320131146,3.320921525,YES,Outer anchorage 
103c0ba3,NGA,LAGOS,OUTER ANCHORAGE EAST,6.335424567,3.467145535,YES,Outer anchorage 
103c7411,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324844667,3.35147322,YES,Outer anchorage 
103c7959,NGA,LAGOS,OUTER ANCHORAGE WEST,6.31578308,3.19060557,YES,Outer anchorage 
103c74b1,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324829869,3.411744196,YES,Outer anchorage 
103c747b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31961162,3.371451512,YES,Outer anchorage 
103c0b0f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.340243805,3.452365763,YES,Outer anchorage 
103c76a9,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319949607,3.336574678,YES,Outer anchorage 
103c7403,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319906103,3.341448887,YES,Outer anchorage 
103c7487,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319491686,3.382005418,YES,Outer anchorage 
103c0b13,NGA,LAGOS,OUTER ANCHORAGE EAST,6.33527288,3.447247037,YES,Outer anchorage 
103c7485,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319584296,3.386933725,YES,Outer anchorage 
103c7473,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319627867,3.361354339,YES,Outer anchorage 
103c0b6b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.329899072,3.44190996,YES,Outer anchorage 
103c740f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319821734,3.351278739,YES,Outer anchorage 
103c7953,NGA,LAGOS,OUTER ANCHORAGE WEST,6.320117088,3.181214559,YES,Outer anchorage 
103c0ba1,NGA,LAGOS,OUTER ANCHORAGE EAST,6.335197651,3.46253313,YES,Outer anchorage 
103c74ad,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319934496,3.417034443,YES,Outer anchorage 
103c74b3,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324853556,3.416833662,YES,Outer anchorage 
103c0b11,NGA,LAGOS,OUTER ANCHORAGE EAST,6.339982257,3.447229184,YES,Outer anchorage 
103c7491,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324938864,3.391823323,YES,Outer anchorage 
103c749b,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319689413,3.391885733,YES,Outer anchorage 
103c740d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319967904,3.356244674,YES,Outer anchorage 
103c74a3,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319631761,3.401916176,YES,Outer anchorage 
103c0b4f,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324615061,3.427414282,YES,Outer anchorage 
103c747d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.31975372,3.376595278,YES,Outer anchorage 
103c0ba5,NGA,LAGOS,OUTER ANCHORAGE EAST,6.339629899,3.467475945,YES,Outer anchorage 
103c7499,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319545933,3.396808826,YES,Outer anchorage 
103c7497,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324546331,3.396567432,YES,Outer anchorage 
103c76b1,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319843502,3.326830168,YES,Outer anchorage 
103c0b51,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319367926,3.427166864,YES,Outer anchorage 
103c0b0d,NGA,LAGOS,OUTER ANCHORAGE EAST,6.335415154,3.451920029,YES,Outer anchorage 
103c74bd,NGA,LAGOS,OUTER ANCHORAGE EAST,6.324918294,3.402027436,YES,Outer anchorage 
103c7405,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319688818,3.346624945,YES,Outer anchorage 
103c0b53,NGA,LAGOS,OUTER ANCHORAGE EAST,6.319158837,3.422492891,YES,Outer anchorage 
103c7409,NGA,LAGOS,OUTER ANCHORAGE EAST,6.315024271,3.351452658,YES,Outer anchorage 
103b8ac7,NGA,LAGOS,NAVAL DOCKYARDS,6.421995135,3.405942802,YES,"Repairs on small vessels, inclduing small reefers"
103b8ac5,NGA,LAGOS,NAVAL DOCKYARDS,6.424560033,3.406209639,YES,"Repairs on small vessels, inclduing small reefers"
103b8a39,NGA,LAGOS,BADAGRY CREEK ANCHORAGE,6.427136858,3.354718055,YES,Waiting area for docking services
103b8a25,NGA,LAGOS,BADAGRY CREEK ANCHORAGE,6.425620426,3.345945128,YES,Waiting area for docking services
103b8a3b,NGA,LAGOS,BADAGRY CREEK ANCHORAGE,6.425480817,3.351513463,YES,Waiting area for docking services
103b87d9,NGA,LAGOS,IJEGUN TANK FARMS,6.4272404952224331,3.2577700239847647,NO,Non PSMA related
103b8843,NGA,LAGOS,IJEGUN TANK FARMS,6.4280990572645651,3.2802687386590548,NO,Non PSMA related
103b8865,NGA,LAGOS,IJEGUN TANK FARMS,6.4297606710091122,3.2705114082950235,NO,Non PSMA related
103b8871,NGA,LAGOS,IJEGUN TANK FARMS,6.4290914791972709,3.2666841442743122,NO,Non PSMA related
103b8877,NGA,LAGOS,IJEGUN TANK FARMS,6.4281661334879123,3.261759777257156,NO,Non PSMA related
103b887b,NGA,LAGOS,IJEGUN TANK FARMS,6.429332836,3.2675796874118062,NO,Non PSMA related
103b890b,NGA,LAGOS,KIRIKIRI LIGHTER TERMINAL,6.4430014963607949,3.3165980693040491,NO,Non PSMA related
103b8981,NGA,LAGOS,IBAFON TANK FARM,6.4375461151267546,3.3340886755033674,NO,Non PSMA related
103b8983,NGA,LAGOS,IBAFON TANK FARM,6.4365891045394674,3.3316394631840982,NO,Non PSMA related
103b8985,NGA,LAGOS,AJEGUNLE,6.4333007500938937,3.3326839394265755,NO,Non PSMA related
103b8987,NGA,LAGOS,AJEGUNLE,6.4308609149323255,3.337237571983716,NO,Non PSMA related
103b8999,NGA,LAGOS,PORTO NOVO ANCHORAGE,6.4318959961183992,3.3208023872431429,NO,Non PSMA related
103b899b,NGA,LAGOS,PORTO NOVO ANCHORAGE,6.4336948470430428,3.3246155241841566,NO,Non PSMA related
103b899d,NGA,LAGOS,IBAFON TANK FARM,6.4362987547170931,3.3277482440175472,NO,Non PSMA related
103b899f,NGA,LAGOS,AJEGUNLE,6.4356119134035827,3.3198103271126551,NO,Non PSMA related
103b89a1,NGA,LAGOS,PORTO NOVO,6.4357147980624445,3.3158094313003854,NO,Non PSMA related
103b89a3,NGA,LAGOS,PORTO NOVO ANCHORAGE,6.4322838399000917,3.3168925597881751,NO,Non PSMA related
103b89a7,NGA,LAGOS,PORTO NOVO,6.4361609952353636,3.3122711033937478,NO,Non PSMA related
103b8a21,NGA,LAGOS,GREEN EAGLE LOGISTICS,6.4216963979160031,3.3415140401363161,NO,Non PSMA related
103b8a4f,NGA,LAGOS,LISTER GAS TERMINAL,6.433213351,3.3665216551348656,NO,Non PSMA related
103b8a51,NGA,LAGOS,LISTER GAS TERMINAL,6.4329717405206788,3.3701663249165157,NO,Non PSMA related
103b8a95,NGA,LAGOS,ATLAS COVE JETTY,6.4130238294256134,3.398066839515014,NO,Non PSMA related
103b8ae1,NGA,LAGOS,EKO SUPPORT JETTY,6.4368509330681016,3.3950579315261336,NO,Non PSMA related
103b8ae5,NGA,LAGOS,LADOL,6.4317248519727155,3.3906568015879279,NO,Non PSMA related
103b8afb,NGA,LAGOS,LADOL,6.432245329,3.3886073452736558,NO,Non PSMA related
103b8b09,NGA,LAGOS,NON CUSTOMS ANCHORAGE,6.4536634153162966,3.381704319213394,NO,Non PSMA related
103b8b1f,NGA,LAGOS,NON CUSTOMS ANCHORAGE,6.4425387583308229,3.3969340428337849,NO,Non PSMA related
103b8b21,NGA,LAGOS,NON CUSTOMS ANCHORAGE,6.4415311592745983,3.4000624190276194,NO,Non PSMA related
103b8b99,NGA,LAGOS,NAVAL BASE,6.4610386866933434,3.3730695652894336,NO,Non PSMA related
103b8b9f,NGA,LAGOS,NON CUSTOMS ANCHORAGE,6.465242946302145,3.3761554171443384,NO,Non PSMA related
103b8ba1,NGA,LAGOS,NON CUSTOMS ANCHORAGE,6.4564725943061454,3.3760860755625983,NO,Non PSMA related
103b8ba3,NGA,LAGOS,NAVAL BASE,6.4583462506816911,3.3720040702520753,NO,Non PSMA related
103b8ba5,NGA,LAGOS,CONTINENTAL SHIPYARD,6.4509744856542683,3.3730632706016355,NO,Non PSMA related
103b8baf,NGA,LAGOS,CONTINENTAL SHIPYARD,6.449382569750183,3.3738000291746597,NO,Non PSMA related
1069c8d5,NGA,RIVERS COMPLEX,PETROSTAR NIGERIA,4.7743405751522729,6.9620135028090129,NO,Non PSMA related
1069c929,NGA,RIVERS COMPLEX,SCNL,4.769020181441018,6.966077171,NO,Non PSMA related
1069c92b,NGA,RIVERS COMPLEX,SCNL,4.7706358472836268,6.9657184301718562,NO,Non PSMA related
1069c933,NGA,RIVERS COMPLEX,MASTERS ENERGY,4.7740635417604977,6.9779331938151881,NO,Non PSMA related
1069c94f,NGA,RIVERS COMPLEX,PORT HARCOURT UPPER ANCHORAGE,4.769258810486761,6.9947174999472423,NO,Non PSMA related
1069c953,NGA,RIVERS COMPLEX,PORT HARCOURT UPPER ANCHORAGE,4.7713778907408058,6.9985856508323181,NO,Non PSMA related
1069c95f,NGA,RIVERS COMPLEX,NAVAL SHIPYARD,4.7555173051263528,7.0028461354761129,NO,Non PSMA related
1069c961,NGA,RIVERS COMPLEX,NAVAL SHIPYARD,4.7515971006893967,7.0021688622786025,NO,Non PSMA related
1069cb63,NGA,RIVERS COMPLEX,HIGH TIDE MARINE,4.7720156795390674,7.0633001,NO,Non PSMA related
1069cb79,NGA,RIVERS COMPLEX,NESTOIL INDUSTRIAL,4.7678328796425653,7.0537313363396121,NO,Non PSMA related
1069cb7b,NGA,RIVERS COMPLEX,NESTOIL INDUSTRIAL,4.7680331693706695,7.0557393023803607,NO,Non PSMA related
1069cb99,NGA,RIVERS COMPLEX,TARABA JETTY,4.755633595433741,7.0428329155726033,NO,Non PSMA related
1069cba3,NGA,RIVERS COMPLEX,TARABA JETTY,4.7513581871536053,7.043085878860559,NO,Non PSMA related
1069cc13,NGA,RIVERS COMPLEX,NLNG SOUTH,4.786464138,7.023627772024815,NO,Non PSMA related
1069cc17,NGA,RIVERS COMPLEX,AMADI BASE LNG,4.7926550840375866,7.0218824428250466,NO,Non PSMA related
1069cc91,NGA,RIVERS COMPLEX,ASPEN AVE SHRIMPERS,4.7893192417115964,7.0608354745887905,NO,Non PSMA related
1069cc93,NGA,RIVERS COMPLEX,ASPEN AVE SHRIMPERS,4.790391390246433,7.061048352,NO,Non PSMA related
1069cc9b,NGA,RIVERS COMPLEX,FERROID SERVICES,4.7831098418466649,7.0611189577217948,NO,Non PSMA related
1069cce5,NGA,RIVERS COMPLEX,OKURU AMA ANCHORAGE,4.807352384,7.0626931118970093,NO,Non PSMA related
1069ccfb,NGA,RIVERS COMPLEX,OKURU AMA ANCHORAGE,4.8086379733273708,7.0597630085544445,NO,Non PSMA related
1069ced1,NGA,RIVERS COMPLEX,OCTOPUS JETTY,4.7831401938498495,6.9734102786360763,NO,Non PSMA related
1069cee7,NGA,RIVERS COMPLEX,NIGERIAN AGIP OIL,4.7984505389080914,6.971316392,NO,Non PSMA related
,NGA,Rivers Complex,Okrika ,4.722441,7.084506,YES,Missed. Tankers may take on refined product here
,NGA,Rivers Complex,Okrika ,4.719177,7.086395,YES,Missed. Tankers may take on refined product here
,NGA,Rivers Complex,Onne,4.666618,7.152687,YES,"Missed. Multipurpose terminal, may be visited by reefers"
,NGA,Rivers Complex,Onne,4.668444,7.153077,YES,"Missed. Multipurpose terminal, may be visited by reefers"
,NGA,Rivers Complex,Onne,4.671016,7.153556,YES,"Missed. Container terminal, may be used by reefers for containerisation"
,NGA,Rivers Complex,Onne,4.6734,7.153996,YES,"Missed. Container terminal, may be used by reefers for containerisation"
,NGA,Rivers Complex,Onne,4.675825,7.155343,YES,"Missed. Container terminal, may be used by reefers for containerisation"
