s2id,iso3,label,sublabel,lat,lon,dock,distance_from_shore_m
1023e717,TGO,LOME,LOME,6.0954,1.3103,FALSE,6000
1023e737,TGO,LOME,LOME,6.0904,1.2963,FALSE,6000
1023e00b,TGO,LOME,LOME,6.0689,1.2291,FALSE,6000
1023dffb,TGO,LOME,LOME,6.0588,1.2195,FALSE,6000
1023e73d,TGO,LOME,LOME,6.0956,1.3059,FALSE,6000
1023e097,TGO,LOME,LOME,6.0798,1.2674,FALSE,6000
1023e079,TGO,LOME,LOME,6.0691,1.2431,FALSE,6000
1023e749,TGO,LOME,LOME,6.0850,1.2964,FALSE,6000
1023e0bd,TGO,LOME,LOME,6.0798,1.2722,FALSE,6000
1023dfff,TGO,LOME,LOME,6.0642,1.2146,FALSE,6000
1023e08d,TGO,LOME,LOME,6.0850,1.2577,FALSE,6000
1023dff9,TGO,LOME,LOME,6.0585,1.2147,FALSE,6000
1023ddc5,TGO,LOME,LOME,6.0372,1.3012,FALSE,12000
1023df65,TGO,LOME,LOME,6.0112,1.2194,FALSE,12000
1023dd9d,TGO,LOME,LOME,6.0532,1.3253,FALSE,12000
102161e9,TGO,LOME,LOME,6.0005,1.2002,FALSE,12000
1023defb,TGO,LOME,LOME,6.0164,1.2575,FALSE,12000
1023def1,TGO,LOME,LOME,6.0158,1.2626,FALSE,12000
1023def5,TGO,LOME,LOME,6.0215,1.2674,FALSE,12000
1023ddb9,TGO,LOME,LOME,6.0369,1.3107,FALSE,12000
1023df6b,TGO,LOME,LOME,6.0058,1.2287,FALSE,12000
1023def9,TGO,LOME,LOME,6.0213,1.2578,FALSE,12000
102161e1,TGO,LOME,LOME,6.0003,1.2097,FALSE,12000
102161e3,TGO,LOME,LOME,5.9953,1.2099,FALSE,12000
1023deff,TGO,LOME,LOME,6.0217,1.2528,FALSE,12000
1023df69,TGO,LOME,LOME,6.0057,1.2242,FALSE,12000
1023ddbd,TGO,LOME,LOME,6.0428,1.3158,FALSE,12000
1023ddc7,TGO,LOME,LOME,6.0372,1.3062,FALSE,12000
1023df15,TGO,LOME,LOME,6.0055,1.2336,FALSE,12000
1023ddc1,TGO,LOME,LOME,6.0427,1.3058,FALSE,12000
1023de63,TGO,LOME,LOME,6.0268,1.2771,FALSE,12000
1023ddd5,TGO,LOME,LOME,6.0269,1.2914,FALSE,12000
1023df19,TGO,LOME,LOME,6.0053,1.2434,FALSE,12000
1023df03,TGO,LOME,LOME,6.0164,1.2481,FALSE,12000
1023df6f,TGO,LOME,LOME,6.0109,1.2243,FALSE,12000
1023de7d,TGO,LOME,LOME,6.0267,1.2819,FALSE,12000
1023de8d,TGO,LOME,LOME,6.0164,1.2722,FALSE,12000
1023df13,TGO,LOME,LOME,6.0110,1.2339,FALSE,12000
1023df6d,TGO,LOME,LOME,6.0107,1.2293,FALSE,12000
1023defd,TGO,LOME,LOME,6.0162,1.2531,FALSE,12000
1023ddbb,TGO,LOME,LOME,6.0371,1.3156,FALSE,12000
1023dd75,TGO,LOME,LOME,6.0480,1.3298,FALSE,12000
1023de8b,TGO,LOME,LOME,6.0212,1.2720,FALSE,12000
1023de79,TGO,LOME,LOME,6.0322,1.2869,FALSE,12000
1023dd73,TGO,LOME,LOME,6.0474,1.3340,FALSE,12000
1023df1b,TGO,LOME,LOME,6.0111,1.2432,FALSE,12000
1023df01,TGO,LOME,LOME,6.0218,1.2484,FALSE,12000
1023df5f,TGO,LOME,LOME,6.0006,1.2148,FALSE,12000
1023dddd,TGO,LOME,LOME,6.0423,1.2964,FALSE,12000
1023ddd7,TGO,LOME,LOME,6.0319,1.2918,FALSE,12000
1023de65,TGO,LOME,LOME,6.0321,1.2771,FALSE,12000
1023ddc3,TGO,LOME,LOME,6.0426,1.3010,FALSE,12000
1023def3,TGO,LOME,LOME,6.0160,1.2673,FALSE,12000
1023dda3,TGO,LOME,LOME,6.0429,1.3202,FALSE,12000
1023df67,TGO,LOME,LOME,6.0056,1.2199,FALSE,12000
1023dd9f,TGO,LOME,LOME,6.0475,1.3254,FALSE,12000
102161e7,TGO,LOME,LOME,6.0004,1.2052,FALSE,12000
1023de7b,TGO,LOME,LOME,6.0322,1.2817,FALSE,12000
1023de7f,TGO,LOME,LOME,6.0268,1.2869,FALSE,12000
1023df17,TGO,LOME,LOME,6.0056,1.2384,FALSE,12000
1023dda5,TGO,LOME,LOME,6.0374,1.3204,FALSE,12000
1023def7,TGO,LOME,LOME,6.0213,1.2625,FALSE,12000
1023dddb,TGO,LOME,LOME,6.0375,1.2964,FALSE,12000
1023df11,TGO,LOME,LOME,6.0111,1.2385,FALSE,12000
1023ddbf,TGO,LOME,LOME,6.0432,1.3108,FALSE,12000
1023df0f,TGO,LOME,LOME,6.0160,1.2387,FALSE,11000
1023dde7,TGO,LOME,LOME,6.0476,1.2965,FALSE,11000
1023ddef,TGO,LOME,LOME,6.0532,1.3013,FALSE,11000
1023dd79,TGO,LOME,LOME,6.0584,1.3294,FALSE,11000
1023dde5,TGO,LOME,LOME,6.0533,1.2961,FALSE,11000
1023dd95,TGO,LOME,LOME,6.0478,1.3107,FALSE,11000
1023de55,TGO,LOME,LOME,6.0266,1.2531,FALSE,11000
1023df09,TGO,LOME,LOME,6.0214,1.2384,FALSE,11000
1023dddf,TGO,LOME,LOME,6.0429,1.2913,FALSE,11000
1023dd9b,TGO,LOME,LOME,6.0532,1.3205,FALSE,11000
1023de73,TGO,LOME,LOME,6.0429,1.2818,FALSE,11000
1023df61,TGO,LOME,LOME,6.0060,1.2147,FALSE,11000
1023de77,TGO,LOME,LOME,6.0373,1.2868,FALSE,11000
1023df07,TGO,LOME,LOME,6.0215,1.2435,FALSE,11000
1023dde9,TGO,LOME,LOME,6.0477,1.3011,FALSE,11000
102161df,TGO,LOME,LOME,6.0063,1.2100,FALSE,11000
1023de61,TGO,LOME,LOME,6.0267,1.2724,FALSE,11000
1023df77,TGO,LOME,LOME,6.0216,1.2242,FALSE,11000
1023df05,TGO,LOME,LOME,6.0160,1.2434,FALSE,11000
102161d9,TGO,LOME,LOME,6.0109,1.2097,FALSE,11000
1023dd93,TGO,LOME,LOME,6.0533,1.3109,FALSE,11000
1023de51,TGO,LOME,LOME,6.0322,1.2580,FALSE,11000
1023dd97,TGO,LOME,LOME,6.0477,1.3150,FALSE,11000
1023ddd9,TGO,LOME,LOME,6.0375,1.2915,FALSE,11000
1023dfad,TGO,LOME,LOME,6.0320,1.2480,FALSE,11000
1023df79,TGO,LOME,LOME,6.0216,1.2195,FALSE,11000
1023de75,TGO,LOME,LOME,6.0428,1.2870,FALSE,11000
1023dded,TGO,LOME,LOME,6.0530,1.3059,FALSE,11000
1023df63,TGO,LOME,LOME,6.0106,1.2149,FALSE,11000
1023df0b,TGO,LOME,LOME,6.0217,1.2338,FALSE,11000
1023de5d,TGO,LOME,LOME,6.0320,1.2676,FALSE,11000
102161db,TGO,LOME,LOME,6.0113,1.2046,FALSE,11000
102161dd,TGO,LOME,LOME,6.0054,1.2053,FALSE,11000
1023dd91,TGO,LOME,LOME,6.0530,1.3154,FALSE,11000
1023df71,TGO,LOME,LOME,6.0163,1.2242,FALSE,11000
1023de5b,TGO,LOME,LOME,6.0320,1.2623,FALSE,11000
1023de71,TGO,LOME,LOME,6.0373,1.2820,FALSE,11000
1023de5f,TGO,LOME,LOME,6.0266,1.2672,FALSE,11000
1023ddeb,TGO,LOME,LOME,6.0479,1.3057,FALSE,11000
1023dfab,TGO,LOME,LOME,6.0271,1.2485,FALSE,11000
1023de59,TGO,LOME,LOME,6.0267,1.2625,FALSE,11000
1023de67,TGO,LOME,LOME,6.0321,1.2722,FALSE,11000
1023dd81,TGO,LOME,LOME,6.0636,1.3254,FALSE,11000
1023de6d,TGO,LOME,LOME,6.0426,1.2772,FALSE,11000
1023df75,TGO,LOME,LOME,6.0216,1.2290,FALSE,11000
1023df0d,TGO,LOME,LOME,6.0162,1.2337,FALSE,11000
1023df73,TGO,LOME,LOME,6.0161,1.2288,FALSE,11000
1023dd99,TGO,LOME,LOME,6.0476,1.3198,FALSE,11000
1023de53,TGO,LOME,LOME,6.0320,1.2529,FALSE,11000
1023dd83,TGO,LOME,LOME,6.0587,1.3253,FALSE,11000
1023de57,TGO,LOME,LOME,6.0268,1.2580,FALSE,11000
1023df7b,TGO,LOME,LOME,6.0162,1.2193,FALSE,11000
1023de6f,TGO,LOME,LOME,6.0373,1.2768,FALSE,11000
1023e0eb,TGO,LOME,LOME,6.0899,1.2675,FALSE,5000
1023e0c1,TGO,LOME,LOME,6.0901,1.2722,FALSE,5000
1023e0cf,TGO,LOME,LOME,6.0957,1.2820,FALSE,5000
1023e721,TGO,LOME,LOME,6.1056,1.3055,FALSE,5000
1023e007,TGO,LOME,LOME,6.0694,1.2195,FALSE,5000
1023e0c5,TGO,LOME,LOME,6.0950,1.2769,FALSE,5000
1023e0cd,TGO,LOME,LOME,6.0955,1.2868,FALSE,5000
10215ff9,TGO,LOME,LOME,6.0750,1.2097,FALSE,5000
1023e089,TGO,LOME,LOME,6.0800,1.2530,FALSE,5000
1023e0d3,TGO,LOME,LOME,6.1007,1.2865,FALSE,5000
1023e73b,TGO,LOME,LOME,6.0954,1.3011,FALSE,5000
1023e009,TGO,LOME,LOME,6.0694,1.2241,FALSE,5000
1023e063,TGO,LOME,LOME,6.0796,1.2484,FALSE,5000
1023e001,TGO,LOME,LOME,6.0693,1.2148,FALSE,5000
1023e733,TGO,LOME,LOME,6.0955,1.2916,FALSE,5000
1023e731,TGO,LOME,LOME,6.0953,1.2963,FALSE,5000
1023e0d1,TGO,LOME,LOME,6.1010,1.2820,FALSE,5000
1023e0db,TGO,LOME,LOME,6.1009,1.2772,FALSE,5000
1023e065,TGO,LOME,LOME,6.0800,1.2434,FALSE,5000
1023e725,TGO,LOME,LOME,6.1007,1.3014,FALSE,5000
1023e06f,TGO,LOME,LOME,6.0802,1.2389,FALSE,5000
1023e72f,TGO,LOME,LOME,6.1003,1.2963,FALSE,5000
1023e0f3,TGO,LOME,LOME,6.0901,1.2579,FALSE,5000
1023e013,TGO,LOME,LOME,6.0799,1.2287,FALSE,5000
1023e00f,TGO,LOME,LOME,6.0745,1.2244,FALSE,5000
1023e005,TGO,LOME,LOME,6.0744,1.2194,FALSE,5000
1023e0ed,TGO,LOME,LOME,6.0904,1.2627,FALSE,5000
1023e72d,TGO,LOME,LOME,6.1009,1.2917,FALSE,5000
1023e095,TGO,LOME,LOME,6.0852,1.2672,FALSE,5000
1023e06d,TGO,LOME,LOME,6.0797,1.2336,FALSE,5000
1023e069,TGO,LOME,LOME,6.0846,1.2386,FALSE,5000
1023df7d,TGO,LOME,LOME,6.0164,1.2144,FALSE,10000
1023dfaf,TGO,LOME,LOME,6.0318,1.2434,FALSE,10000
1023de4b,TGO,LOME,LOME,6.0427,1.2528,FALSE,10000
1023de11,TGO,LOME,LOME,6.0529,1.2767,FALSE,10000
1023de47,TGO,LOME,LOME,6.0424,1.2626,FALSE,10000
1023de43,TGO,LOME,LOME,6.0372,1.2675,FALSE,10000
102161cf,TGO,LOME,LOME,6.0158,1.1999,FALSE,10000
1023de45,TGO,LOME,LOME,6.0373,1.2625,FALSE,10000
1023dd8f,TGO,LOME,LOME,6.0586,1.3155,FALSE,10000
102161d5,TGO,LOME,LOME,6.0213,1.2101,FALSE,10000
1023dfb3,TGO,LOME,LOME,6.0374,1.2482,FALSE,10000
1023de0f,TGO,LOME,LOME,6.0529,1.2817,FALSE,10000
1023df99,TGO,LOME,LOME,6.0321,1.2293,FALSE,10000
1023dfa9,TGO,LOME,LOME,6.0268,1.2433,FALSE,10000
1023de4d,TGO,LOME,LOME,6.0376,1.2530,FALSE,10000
1023de6b,TGO,LOME,LOME,6.0425,1.2719,FALSE,10000
1023dfa3,TGO,LOME,LOME,6.0320,1.2337,FALSE,10000
1023de09,TGO,LOME,LOME,6.0530,1.2861,FALSE,10000
1023dde1,TGO,LOME,LOME,6.0477,1.2914,FALSE,10000
1023ddf3,TGO,LOME,LOME,6.0584,1.3059,FALSE,10000
1023de0b,TGO,LOME,LOME,6.0480,1.2867,FALSE,10000
1023df7f,TGO,LOME,LOME,6.0211,1.2145,FALSE,10000
1023dfa7,TGO,LOME,LOME,6.0272,1.2388,FALSE,10000
1023dd87,TGO,LOME,LOME,6.0635,1.3206,FALSE,10000
1023dde3,TGO,LOME,LOME,6.0530,1.2915,FALSE,10000
1023dd8b,TGO,LOME,LOME,6.0639,1.3107,FALSE,10000
1023de69,TGO,LOME,LOME,6.0370,1.2722,FALSE,10000
1023dfa5,TGO,LOME,LOME,6.0322,1.2388,FALSE,10000
1023dd8d,TGO,LOME,LOME,6.0584,1.3110,FALSE,10000
1023dd89,TGO,LOME,LOME,6.0637,1.3154,FALSE,10000
102161d1,TGO,LOME,LOME,6.0170,1.2055,FALSE,10000
1023de0d,TGO,LOME,LOME,6.0478,1.2818,FALSE,10000
1023de13,TGO,LOME,LOME,6.0476,1.2772,FALSE,10000
1023de49,TGO,LOME,LOME,6.0428,1.2578,FALSE,10000
1023dd85,TGO,LOME,LOME,6.0584,1.3209,FALSE,10000
1023de41,TGO,LOME,LOME,6.0427,1.2677,FALSE,10000
1023ddf5,TGO,LOME,LOME,6.0639,1.3057,FALSE,10000
102161d7,TGO,LOME,LOME,6.0162,1.2097,FALSE,10000
1023df9f,TGO,LOME,LOME,6.0268,1.2292,FALSE,10000
1023dfa1,TGO,LOME,LOME,6.0269,1.2337,FALSE,10000
1023de4f,TGO,LOME,LOME,6.0370,1.2579,FALSE,10000
1023dfb5,TGO,LOME,LOME,6.0429,1.2485,FALSE,10000
1023de05,TGO,LOME,LOME,6.0586,1.2819,FALSE,9000
1023dfcb,TGO,LOME,LOME,6.0479,1.2482,FALSE,9000
1023ddfd,TGO,LOME,LOME,6.0584,1.2914,FALSE,9000
1023df9d,TGO,LOME,LOME,6.0265,1.2243,FALSE,9000
10216029,TGO,LOME,LOME,6.0323,1.2098,FALSE,9000
1023de15,TGO,LOME,LOME,6.0479,1.2724,FALSE,9000
1023e765,TGO,LOME,LOME,6.0744,1.3155,FALSE,9000
1023df81,TGO,LOME,LOME,6.0270,1.2144,FALSE,9000
1023de37,TGO,LOME,LOME,6.0479,1.2580,FALSE,9000
1023de39,TGO,LOME,LOME,6.0479,1.2626,FALSE,9000
1021602b,TGO,LOME,LOME,6.0269,1.2099,FALSE,9000
1023dfbd,TGO,LOME,LOME,6.0375,1.2336,FALSE,9000
1023e77f,TGO,LOME,LOME,6.0683,1.3247,FALSE,9000
1023de07,TGO,LOME,LOME,6.0586,1.2864,FALSE,9000
1023df95,TGO,LOME,LOME,6.0428,1.2289,FALSE,9000
1023df87,TGO,LOME,LOME,6.0324,1.2145,FALSE,9000
1021602f,TGO,LOME,LOME,6.0326,1.2054,FALSE,9000
1023ddf9,TGO,LOME,LOME,6.0639,1.2962,FALSE,9000
1023de31,TGO,LOME,LOME,6.0528,1.2579,FALSE,9000
1023df97,TGO,LOME,LOME,6.0375,1.2291,FALSE,9000
1023ddf1,TGO,LOME,LOME,6.0586,1.3011,FALSE,9000
1023e77b,TGO,LOME,LOME,6.0739,1.3202,FALSE,9000
1023e767,TGO,LOME,LOME,6.0744,1.3105,FALSE,9000
1023de3b,TGO,LOME,LOME,6.0531,1.2626,FALSE,9000
1023de3f,TGO,LOME,LOME,6.0481,1.2674,FALSE,9000
1023ddff,TGO,LOME,LOME,6.0640,1.2914,FALSE,9000
1023dfcd,TGO,LOME,LOME,6.0530,1.2480,FALSE,9000
1023de01,TGO,LOME,LOME,6.0641,1.2867,FALSE,9000
1023de33,TGO,LOME,LOME,6.0531,1.2526,FALSE,9000
1023dfb1,TGO,LOME,LOME,6.0374,1.2434,FALSE,9000
1023de03,TGO,LOME,LOME,6.0636,1.2819,FALSE,9000
1023dfb9,TGO,LOME,LOME,6.0427,1.2386,FALSE,9000
1023e763,TGO,LOME,LOME,6.0687,1.3156,FALSE,9000
1023dfb7,TGO,LOME,LOME,6.0424,1.2435,FALSE,9000
1023e77d,TGO,LOME,LOME,6.0689,1.3203,FALSE,9000
1023e75f,TGO,LOME,LOME,6.0686,1.3059,FALSE,9000
1023ddf7,TGO,LOME,LOME,6.0637,1.3009,FALSE,9000
1023e761,TGO,LOME,LOME,6.0691,1.3108,FALSE,9000
1023de17,TGO,LOME,LOME,6.0531,1.2723,FALSE,9000
1023df9b,TGO,LOME,LOME,6.0323,1.2242,FALSE,9000
1023ddfb,TGO,LOME,LOME,6.0585,1.2961,FALSE,9000
1023df85,TGO,LOME,LOME,6.0318,1.2192,FALSE,9000
1023dfbb,TGO,LOME,LOME,6.0374,1.2383,FALSE,9000
1023e75d,TGO,LOME,LOME,6.0742,1.3059,FALSE,9000
1023df83,TGO,LOME,LOME,6.0269,1.2192,FALSE,9000
1023de3d,TGO,LOME,LOME,6.0532,1.2675,FALSE,9000
1023de1d,TGO,LOME,LOME,6.0640,1.2770,FALSE,9000
1023dfbf,TGO,LOME,LOME,6.0424,1.2339,FALSE,9000
1021602d,TGO,LOME,LOME,6.0271,1.2046,FALSE,9000
1023de1b,TGO,LOME,LOME,6.0583,1.2769,FALSE,9000
1023de35,TGO,LOME,LOME,6.0478,1.2528,FALSE,9000
1023d923,TGO,LOME,LOME,5.9631,1.2573,FALSE,18000
1023d88f,TGO,LOME,LOME,5.9477,1.2251,FALSE,18000
1023d893,TGO,LOME,LOME,5.9526,1.2287,FALSE,18000
1023d88d,TGO,LOME,LOME,5.9478,1.2281,FALSE,18000
1023d8e5,TGO,LOME,LOME,5.9533,1.2435,FALSE,18000
1023d8ed,TGO,LOME,LOME,5.9532,1.2334,FALSE,18000
1023d947,TGO,LOME,LOME,5.9690,1.2723,FALSE,18000
1023d949,TGO,LOME,LOME,5.9739,1.2717,FALSE,18000
1023d94f,TGO,LOME,LOME,5.9741,1.2769,FALSE,18000
1023d957,TGO,LOME,LOME,5.9749,1.2870,FALSE,18000
1023d93d,TGO,LOME,LOME,5.9631,1.2630,FALSE,18000
1023dc09,TGO,LOME,LOME,5.9845,1.3014,FALSE,18000
1023dc6f,TGO,LOME,LOME,5.9948,1.3150,FALSE,18000
1023d945,TGO,LOME,LOME,5.9689,1.2766,FALSE,18000
1023dc07,TGO,LOME,LOME,5.9845,1.2962,FALSE,18000
1023d937,TGO,LOME,LOME,5.9739,1.2671,FALSE,18000
1023d939,TGO,LOME,LOME,5.9691,1.2672,FALSE,18000
1023d8df,TGO,LOME,LOME,5.9636,1.2480,FALSE,18000
1023d8ef,TGO,LOME,LOME,5.9530,1.2394,FALSE,18000
1023d921,TGO,LOME,LOME,5.9637,1.2528,FALSE,18000
1023d951,TGO,LOME,LOME,5.9740,1.2818,FALSE,18000
1023d8e1,TGO,LOME,LOME,5.9585,1.2482,FALSE,18000
1023d895,TGO,LOME,LOME,5.9578,1.2294,FALSE,17000
1023d8dd,TGO,LOME,LOME,5.9629,1.2435,FALSE,17000
1023d94b,TGO,LOME,LOME,5.9795,1.2722,FALSE,17000
1023d8a3,TGO,LOME,LOME,5.9637,1.2194,FALSE,17000
1023d8eb,TGO,LOME,LOME,5.9580,1.2336,FALSE,17000
1023dc1b,TGO,LOME,LOME,5.9949,1.2961,FALSE,17000
1023d8e9,TGO,LOME,LOME,5.9583,1.2391,FALSE,17000
1023d927,TGO,LOME,LOME,5.9688,1.2534,FALSE,17000
1023decb,TGO,LOME,LOME,5.9847,1.2672,FALSE,17000
1023d8d9,TGO,LOME,LOME,5.9693,1.2487,FALSE,17000
1023d897,TGO,LOME,LOME,5.9586,1.2241,FALSE,17000
1023d935,TGO,LOME,LOME,5.9793,1.2679,FALSE,17000
1023d8c1,TGO,LOME,LOME,5.9632,1.2336,FALSE,17000
1023d8d7,TGO,LOME,LOME,5.9742,1.2484,FALSE,17000
1023d953,TGO,LOME,LOME,5.9793,1.2822,FALSE,17000
1023d8c3,TGO,LOME,LOME,5.9632,1.2387,FALSE,17000
1023d94d,TGO,LOME,LOME,5.9788,1.2772,FALSE,17000
1023dc0d,TGO,LOME,LOME,5.9899,1.3061,FALSE,17000
1023deb5,TGO,LOME,LOME,5.9846,1.2722,FALSE,17000
1023d8e7,TGO,LOME,LOME,5.9579,1.2436,FALSE,17000
1023dc01,TGO,LOME,LOME,5.9848,1.2917,FALSE,17000
1023d931,TGO,LOME,LOME,5.9740,1.2629,FALSE,17000
1023d8bd,TGO,LOME,LOME,5.9632,1.2238,FALSE,17000
1023dc73,TGO,LOME,LOME,5.9894,1.3112,FALSE,17000
1023deab,TGO,LOME,LOME,5.9846,1.2865,FALSE,17000
1023dead,TGO,LOME,LOME,5.9845,1.2824,FALSE,17000
1023dc05,TGO,LOME,LOME,5.9903,1.2966,FALSE,17000
1023d8bf,TGO,LOME,LOME,5.9633,1.2294,FALSE,17000
1023d925,TGO,LOME,LOME,5.9682,1.2583,FALSE,17000
1023d93b,TGO,LOME,LOME,5.9688,1.2623,FALSE,17000
1023d955,TGO,LOME,LOME,5.9795,1.2865,FALSE,17000
1023d891,TGO,LOME,LOME,5.9530,1.2241,FALSE,17000
1023d92f,TGO,LOME,LOME,5.9740,1.2584,FALSE,17000
1023d929,TGO,LOME,LOME,5.9736,1.2536,FALSE,17000
1023dc0f,TGO,LOME,LOME,5.9899,1.3007,FALSE,17000
1023dc6d,TGO,LOME,LOME,5.9949,1.3110,FALSE,17000
1023deb3,TGO,LOME,LOME,5.9843,1.2770,FALSE,17000
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,